"TrackId","CustomerId","InvoiceDate","BillingCity","BillingCountry","Total_Fra","Quantity","UnitPrice"
2223,11,"2009-10-17 00:00:00",São Paulo,Brazil,13.86,1,0.99
2232,11,"2009-10-17 00:00:00",São Paulo,Brazil,13.86,1,0.99
2241,11,"2009-10-17 00:00:00",São Paulo,Brazil,13.86,1,0.99
2250,11,"2009-10-17 00:00:00",São Paulo,Brazil,13.86,1,0.99
2259,11,"2009-10-17 00:00:00",São Paulo,Brazil,13.86,1,0.99
2268,11,"2009-10-17 00:00:00",São Paulo,Brazil,13.86,1,0.99
2277,11,"2009-10-17 00:00:00",São Paulo,Brazil,13.86,1,0.99
2286,11,"2009-10-17 00:00:00",São Paulo,Brazil,13.86,1,0.99
2295,11,"2009-10-17 00:00:00",São Paulo,Brazil,13.86,1,0.99
2304,11,"2009-10-17 00:00:00",São Paulo,Brazil,13.86,1,0.99
2318,25,"2009-10-25 00:00:00",Madison,USA,0.99,1,0.99
2319,26,"2009-11-07 00:00:00",Fort Worth,USA,1.98,1,0.99
2320,26,"2009-11-07 00:00:00",Fort Worth,USA,1.98,1,0.99
2322,28,"2009-11-07 00:00:00",Salt Lake City,USA,1.98,1,0.99
2324,28,"2009-11-07 00:00:00",Salt Lake City,USA,1.98,1,0.99
2326,30,"2009-11-08 00:00:00",Ottawa,Canada,3.96,1,0.99
2328,30,"2009-11-08 00:00:00",Ottawa,Canada,3.96,1,0.99
2330,30,"2009-11-08 00:00:00",Ottawa,Canada,3.96,1,0.99
2332,30,"2009-11-08 00:00:00",Ottawa,Canada,3.96,1,0.99
2336,34,"2009-11-09 00:00:00",Lisbon,Portugal,5.94,1,0.99
2340,34,"2009-11-09 00:00:00",Lisbon,Portugal,5.94,1,0.99
2344,34,"2009-11-09 00:00:00",Lisbon,Portugal,5.94,1,0.99
2348,34,"2009-11-09 00:00:00",Lisbon,Portugal,5.94,1,0.99
2352,34,"2009-11-09 00:00:00",Lisbon,Portugal,5.94,1,0.99
2356,34,"2009-11-09 00:00:00",Lisbon,Portugal,5.94,1,0.99
2362,40,"2009-11-12 00:00:00",Paris,France,8.91,1,0.99
2368,40,"2009-11-12 00:00:00",Paris,France,8.91,1,0.99
2374,40,"2009-11-12 00:00:00",Paris,France,8.91,1,0.99
2380,40,"2009-11-12 00:00:00",Paris,France,8.91,1,0.99
2386,40,"2009-11-12 00:00:00",Paris,France,8.91,1,0.99
2392,40,"2009-11-12 00:00:00",Paris,France,8.91,1,0.99
2398,40,"2009-11-12 00:00:00",Paris,France,8.91,1,0.99
2404,40,"2009-11-12 00:00:00",Paris,France,8.91,1,0.99
2410,40,"2009-11-12 00:00:00",Paris,France,8.91,1,0.99
2419,49,"2009-11-17 00:00:00",Warsaw,Poland,13.86,1,0.99
2428,49,"2009-11-17 00:00:00",Warsaw,Poland,13.86,1,0.99
2437,49,"2009-11-17 00:00:00",Warsaw,Poland,13.86,1,0.99
2446,49,"2009-11-17 00:00:00",Warsaw,Poland,13.86,1,0.99
2455,49,"2009-11-17 00:00:00",Warsaw,Poland,13.86,1,0.99
2464,49,"2009-11-17 00:00:00",Warsaw,Poland,13.86,1,0.99
2473,49,"2009-11-17 00:00:00",Warsaw,Poland,13.86,1,0.99
2482,49,"2009-11-17 00:00:00",Warsaw,Poland,13.86,1,0.99
2491,49,"2009-11-17 00:00:00",Warsaw,Poland,13.86,1,0.99
2500,49,"2009-11-17 00:00:00",Warsaw,Poland,13.86,1,0.99
2509,49,"2009-11-17 00:00:00",Warsaw,Poland,13.86,1,0.99
2518,49,"2009-11-17 00:00:00",Warsaw,Poland,13.86,1,0.99
2527,49,"2009-11-17 00:00:00",Warsaw,Poland,13.86,1,0.99
2536,49,"2009-11-17 00:00:00",Warsaw,Poland,13.86,1,0.99
2550,4,"2009-11-25 00:00:00",Oslo,Norway,0.99,1,0.99
2551,5,"2009-12-08 00:00:00",Prague,Czech Republic,1.98,1,0.99
2552,5,"2009-12-08 00:00:00",Prague,Czech Republic,1.98,1,0.99
2554,7,"2009-12-08 00:00:00",Vienne,Austria,1.98,1,0.99
2556,7,"2009-12-08 00:00:00",Vienne,Austria,1.98,1,0.99
2558,9,"2009-12-09 00:00:00",Copenhagen,Denmark,3.96,1,0.99
2560,9,"2009-12-09 00:00:00",Copenhagen,Denmark,3.96,1,0.99
2562,9,"2009-12-09 00:00:00",Copenhagen,Denmark,3.96,1,0.99
2564,9,"2009-12-09 00:00:00",Copenhagen,Denmark,3.96,1,0.99
2568,13,"2009-12-10 00:00:00",Brasília,Brazil,5.94,1,0.99
2572,13,"2009-12-10 00:00:00",Brasília,Brazil,5.94,1,0.99
2576,13,"2009-12-10 00:00:00",Brasília,Brazil,5.94,1,0.99
2580,13,"2009-12-10 00:00:00",Brasília,Brazil,5.94,1,0.99
2584,13,"2009-12-10 00:00:00",Brasília,Brazil,5.94,1,0.99
2588,13,"2009-12-10 00:00:00",Brasília,Brazil,5.94,1,0.99
2594,19,"2009-12-13 00:00:00",Cupertino,USA,8.91,1,0.99
2600,19,"2009-12-13 00:00:00",Cupertino,USA,8.91,1,0.99
2606,19,"2009-12-13 00:00:00",Cupertino,USA,8.91,1,0.99
2612,19,"2009-12-13 00:00:00",Cupertino,USA,8.91,1,0.99
2618,19,"2009-12-13 00:00:00",Cupertino,USA,8.91,1,0.99
2624,19,"2009-12-13 00:00:00",Cupertino,USA,8.91,1,0.99
2630,19,"2009-12-13 00:00:00",Cupertino,USA,8.91,1,0.99
2636,19,"2009-12-13 00:00:00",Cupertino,USA,8.91,1,0.99
2642,19,"2009-12-13 00:00:00",Cupertino,USA,8.91,1,0.99
2651,28,"2009-12-18 00:00:00",Salt Lake City,USA,13.86,1,0.99
2660,28,"2009-12-18 00:00:00",Salt Lake City,USA,13.86,1,0.99
2669,28,"2009-12-18 00:00:00",Salt Lake City,USA,13.86,1,0.99
2678,28,"2009-12-18 00:00:00",Salt Lake City,USA,13.86,1,0.99
2687,28,"2009-12-18 00:00:00",Salt Lake City,USA,13.86,1,0.99
2696,28,"2009-12-18 00:00:00",Salt Lake City,USA,13.86,1,0.99
2705,28,"2009-12-18 00:00:00",Salt Lake City,USA,13.86,1,0.99
2714,28,"2009-12-18 00:00:00",Salt Lake City,USA,13.86,1,0.99
2723,28,"2009-12-18 00:00:00",Salt Lake City,USA,13.86,1,0.99
2732,28,"2009-12-18 00:00:00",Salt Lake City,USA,13.86,1,0.99
2741,28,"2009-12-18 00:00:00",Salt Lake City,USA,13.86,1,0.99
2750,28,"2009-12-18 00:00:00",Salt Lake City,USA,13.86,1,0.99
2759,28,"2009-12-18 00:00:00",Salt Lake City,USA,13.86,1,0.99
2768,28,"2009-12-18 00:00:00",Salt Lake City,USA,13.86,1,0.99
2782,42,"2009-12-26 00:00:00",Bordeaux,France,0.99,1,0.99
2783,43,"2010-01-08 00:00:00",Dijon,France,1.98,1,0.99
2784,43,"2010-01-08 00:00:00",Dijon,France,1.98,1,0.99
2786,45,"2010-01-08 00:00:00",Budapest,Hungary,1.98,1,0.99
2788,45,"2010-01-08 00:00:00",Budapest,Hungary,1.98,1,0.99
2790,47,"2010-01-09 00:00:00",Rome,Italy,3.96,1,0.99
2792,47,"2010-01-09 00:00:00",Rome,Italy,3.96,1,0.99
2794,47,"2010-01-09 00:00:00",Rome,Italy,3.96,1,0.99
2796,47,"2010-01-09 00:00:00",Rome,Italy,3.96,1,0.99
2800,51,"2010-01-10 00:00:00",Stockholm,Sweden,6.94,1,0.99
2804,51,"2010-01-10 00:00:00",Stockholm,Sweden,6.94,1,0.99
2808,51,"2010-01-10 00:00:00",Stockholm,Sweden,6.94,1,0.99
2812,51,"2010-01-10 00:00:00",Stockholm,Sweden,6.94,1,0.99
2816,51,"2010-01-10 00:00:00",Stockholm,Sweden,6.94,1,0.99
2820,51,"2010-01-10 00:00:00",Stockholm,Sweden,6.94,1,1.99
2826,57,"2010-01-13 00:00:00",Santiago,Chile,17.91,1,1.99
2832,57,"2010-01-13 00:00:00",Santiago,Chile,17.91,1,1.99
2838,57,"2010-01-13 00:00:00",Santiago,Chile,17.91,1,1.99
2844,57,"2010-01-13 00:00:00",Santiago,Chile,17.91,1,1.99
2850,57,"2010-01-13 00:00:00",Santiago,Chile,17.91,1,1.99
2856,57,"2010-01-13 00:00:00",Santiago,Chile,17.91,1,1.99
2862,57,"2010-01-13 00:00:00",Santiago,Chile,17.91,1,1.99
2868,57,"2010-01-13 00:00:00",Santiago,Chile,17.91,1,1.99
2874,57,"2010-01-13 00:00:00",Santiago,Chile,17.91,1,1.99
2883,7,"2010-01-18 00:00:00",Vienne,Austria,18.86,1,1.99
2892,7,"2010-01-18 00:00:00",Vienne,Austria,18.86,1,1.99
2901,7,"2010-01-18 00:00:00",Vienne,Austria,18.86,1,1.99
2910,7,"2010-01-18 00:00:00",Vienne,Austria,18.86,1,1.99
2919,7,"2010-01-18 00:00:00",Vienne,Austria,18.86,1,1.99
2928,7,"2010-01-18 00:00:00",Vienne,Austria,18.86,1,0.99
2937,7,"2010-01-18 00:00:00",Vienne,Austria,18.86,1,0.99
2946,7,"2010-01-18 00:00:00",Vienne,Austria,18.86,1,0.99
2955,7,"2010-01-18 00:00:00",Vienne,Austria,18.86,1,0.99
2964,7,"2010-01-18 00:00:00",Vienne,Austria,18.86,1,0.99
2973,7,"2010-01-18 00:00:00",Vienne,Austria,18.86,1,0.99
2982,7,"2010-01-18 00:00:00",Vienne,Austria,18.86,1,0.99
2991,7,"2010-01-18 00:00:00",Vienne,Austria,18.86,1,0.99
3000,7,"2010-01-18 00:00:00",Vienne,Austria,18.86,1,0.99
3014,21,"2010-01-26 00:00:00",Reno,USA,0.99,1,0.99
3015,22,"2010-02-08 00:00:00",Orlando,USA,1.98,1,0.99
3016,22,"2010-02-08 00:00:00",Orlando,USA,1.98,1,0.99
3018,24,"2010-02-08 00:00:00",Chicago,USA,1.98,1,0.99
3020,24,"2010-02-08 00:00:00",Chicago,USA,1.98,1,0.99
3022,26,"2010-02-09 00:00:00",Fort Worth,USA,3.96,1,0.99
3024,26,"2010-02-09 00:00:00",Fort Worth,USA,3.96,1,0.99
3026,26,"2010-02-09 00:00:00",Fort Worth,USA,3.96,1,0.99
3028,26,"2010-02-09 00:00:00",Fort Worth,USA,3.96,1,0.99
3032,30,"2010-02-10 00:00:00",Ottawa,Canada,5.94,1,0.99
3036,30,"2010-02-10 00:00:00",Ottawa,Canada,5.94,1,0.99
3040,30,"2010-02-10 00:00:00",Ottawa,Canada,5.94,1,0.99
3044,30,"2010-02-10 00:00:00",Ottawa,Canada,5.94,1,0.99
3048,30,"2010-02-10 00:00:00",Ottawa,Canada,5.94,1,0.99
3052,30,"2010-02-10 00:00:00",Ottawa,Canada,5.94,1,0.99
3058,36,"2010-02-13 00:00:00",Berlin,Germany,8.91,1,0.99
3064,36,"2010-02-13 00:00:00",Berlin,Germany,8.91,1,0.99
3070,36,"2010-02-13 00:00:00",Berlin,Germany,8.91,1,0.99
3076,36,"2010-02-13 00:00:00",Berlin,Germany,8.91,1,0.99
3082,36,"2010-02-13 00:00:00",Berlin,Germany,8.91,1,0.99
3088,36,"2010-02-13 00:00:00",Berlin,Germany,8.91,1,0.99
3094,36,"2010-02-13 00:00:00",Berlin,Germany,8.91,1,0.99
3100,36,"2010-02-13 00:00:00",Berlin,Germany,8.91,1,0.99
3106,36,"2010-02-13 00:00:00",Berlin,Germany,8.91,1,0.99
3115,45,"2010-02-18 00:00:00",Budapest,Hungary,21.86,1,0.99
3124,45,"2010-02-18 00:00:00",Budapest,Hungary,21.86,1,0.99
3133,45,"2010-02-18 00:00:00",Budapest,Hungary,21.86,1,0.99
3142,45,"2010-02-18 00:00:00",Budapest,Hungary,21.86,1,0.99
3151,45,"2010-02-18 00:00:00",Budapest,Hungary,21.86,1,0.99
3160,45,"2010-02-18 00:00:00",Budapest,Hungary,21.86,1,0.99
3169,45,"2010-02-18 00:00:00",Budapest,Hungary,21.86,1,1.99
3178,45,"2010-02-18 00:00:00",Budapest,Hungary,21.86,1,1.99
3187,45,"2010-02-18 00:00:00",Budapest,Hungary,21.86,1,1.99
3196,45,"2010-02-18 00:00:00",Budapest,Hungary,21.86,1,1.99
3205,45,"2010-02-18 00:00:00",Budapest,Hungary,21.86,1,1.99
3214,45,"2010-02-18 00:00:00",Budapest,Hungary,21.86,1,1.99
3223,45,"2010-02-18 00:00:00",Budapest,Hungary,21.86,1,1.99
3232,45,"2010-02-18 00:00:00",Budapest,Hungary,21.86,1,1.99
3246,59,"2010-02-26 00:00:00",Bangalore,India,1.99,1,1.99
3247,1,"2010-03-11 00:00:00",São José dos Campos,Brazil,3.98,1,1.99
3248,1,"2010-03-11 00:00:00",São José dos Campos,Brazil,3.98,1,1.99
3250,3,"2010-03-11 00:00:00",Montréal,Canada,3.98,1,1.99
3252,3,"2010-03-11 00:00:00",Montréal,Canada,3.98,1,1.99
3254,5,"2010-03-12 00:00:00",Prague,Czech Republic,3.96,1,0.99
3256,5,"2010-03-12 00:00:00",Prague,Czech Republic,3.96,1,0.99
3258,5,"2010-03-12 00:00:00",Prague,Czech Republic,3.96,1,0.99
3260,5,"2010-03-12 00:00:00",Prague,Czech Republic,3.96,1,0.99
3264,9,"2010-03-13 00:00:00",Copenhagen,Denmark,5.94,1,0.99
3268,9,"2010-03-13 00:00:00",Copenhagen,Denmark,5.94,1,0.99
3272,9,"2010-03-13 00:00:00",Copenhagen,Denmark,5.94,1,0.99
3276,9,"2010-03-13 00:00:00",Copenhagen,Denmark,5.94,1,0.99
3280,9,"2010-03-13 00:00:00",Copenhagen,Denmark,5.94,1,0.99
3284,9,"2010-03-13 00:00:00",Copenhagen,Denmark,5.94,1,0.99
3290,15,"2010-03-16 00:00:00",Vancouver,Canada,9.91,1,0.99
3296,15,"2010-03-16 00:00:00",Vancouver,Canada,9.91,1,0.99
3302,15,"2010-03-16 00:00:00",Vancouver,Canada,9.91,1,0.99
3308,15,"2010-03-16 00:00:00",Vancouver,Canada,9.91,1,0.99
3314,15,"2010-03-16 00:00:00",Vancouver,Canada,9.91,1,0.99
3320,15,"2010-03-16 00:00:00",Vancouver,Canada,9.91,1,0.99
3326,15,"2010-03-16 00:00:00",Vancouver,Canada,9.91,1,0.99
3332,15,"2010-03-16 00:00:00",Vancouver,Canada,9.91,1,0.99
3338,15,"2010-03-16 00:00:00",Vancouver,Canada,9.91,1,1.99
3347,24,"2010-03-21 00:00:00",Chicago,USA,15.86,1,1.99
3356,24,"2010-03-21 00:00:00",Chicago,USA,15.86,1,0.99
3365,24,"2010-03-21 00:00:00",Chicago,USA,15.86,1,0.99
3374,24,"2010-03-21 00:00:00",Chicago,USA,15.86,1,0.99
3383,24,"2010-03-21 00:00:00",Chicago,USA,15.86,1,0.99
3392,24,"2010-03-21 00:00:00",Chicago,USA,15.86,1,0.99
3401,24,"2010-03-21 00:00:00",Chicago,USA,15.86,1,0.99
3410,24,"2010-03-21 00:00:00",Chicago,USA,15.86,1,0.99
3419,24,"2010-03-21 00:00:00",Chicago,USA,15.86,1,0.99
3428,24,"2010-03-21 00:00:00",Chicago,USA,15.86,1,1.99
3437,24,"2010-03-21 00:00:00",Chicago,USA,15.86,1,0.99
3446,24,"2010-03-21 00:00:00",Chicago,USA,15.86,1,0.99
3455,24,"2010-03-21 00:00:00",Chicago,USA,15.86,1,0.99
3464,24,"2010-03-21 00:00:00",Chicago,USA,15.86,1,0.99
3478,38,"2010-03-29 00:00:00",Berlin,Germany,0.99,1,0.99
3479,39,"2010-04-11 00:00:00",Paris,France,1.98,1,0.99
3480,39,"2010-04-11 00:00:00",Paris,France,1.98,1,0.99
3482,41,"2010-04-11 00:00:00",Lyon,France,1.98,1,0.99
3484,41,"2010-04-11 00:00:00",Lyon,France,1.98,1,0.99
3486,43,"2010-04-12 00:00:00",Dijon,France,3.96,1,0.99
3488,43,"2010-04-12 00:00:00",Dijon,France,3.96,1,0.99
3490,43,"2010-04-12 00:00:00",Dijon,France,3.96,1,0.99
3492,43,"2010-04-12 00:00:00",Dijon,France,3.96,1,0.99
3496,47,"2010-04-13 00:00:00",Rome,Italy,5.94,1,0.99
3500,47,"2010-04-13 00:00:00",Rome,Italy,5.94,1,0.99
1,47,"2010-04-13 00:00:00",Rome,Italy,5.94,1,0.99
5,47,"2010-04-13 00:00:00",Rome,Italy,5.94,1,0.99
9,47,"2010-04-13 00:00:00",Rome,Italy,5.94,1,0.99
13,47,"2010-04-13 00:00:00",Rome,Italy,5.94,1,0.99
19,53,"2010-04-16 00:00:00",London,United Kingdom,8.91,1,0.99
25,53,"2010-04-16 00:00:00",London,United Kingdom,8.91,1,0.99
31,53,"2010-04-16 00:00:00",London,United Kingdom,8.91,1,0.99
37,53,"2010-04-16 00:00:00",London,United Kingdom,8.91,1,0.99
43,53,"2010-04-16 00:00:00",London,United Kingdom,8.91,1,0.99
49,53,"2010-04-16 00:00:00",London,United Kingdom,8.91,1,0.99
55,53,"2010-04-16 00:00:00",London,United Kingdom,8.91,1,0.99
61,53,"2010-04-16 00:00:00",London,United Kingdom,8.91,1,0.99
67,53,"2010-04-16 00:00:00",London,United Kingdom,8.91,1,0.99
76,3,"2010-04-21 00:00:00",Montréal,Canada,13.86,1,0.99
85,3,"2010-04-21 00:00:00",Montréal,Canada,13.86,1,0.99
94,3,"2010-04-21 00:00:00",Montréal,Canada,13.86,1,0.99
103,3,"2010-04-21 00:00:00",Montréal,Canada,13.86,1,0.99
112,3,"2010-04-21 00:00:00",Montréal,Canada,13.86,1,0.99
121,3,"2010-04-21 00:00:00",Montréal,Canada,13.86,1,0.99
130,3,"2010-04-21 00:00:00",Montréal,Canada,13.86,1,0.99
139,3,"2010-04-21 00:00:00",Montréal,Canada,13.86,1,0.99
148,3,"2010-04-21 00:00:00",Montréal,Canada,13.86,1,0.99
157,3,"2010-04-21 00:00:00",Montréal,Canada,13.86,1,0.99
166,3,"2010-04-21 00:00:00",Montréal,Canada,13.86,1,0.99
175,3,"2010-04-21 00:00:00",Montréal,Canada,13.86,1,0.99
184,3,"2010-04-21 00:00:00",Montréal,Canada,13.86,1,0.99
193,3,"2010-04-21 00:00:00",Montréal,Canada,13.86,1,0.99
207,17,"2010-04-29 00:00:00",Redmond,USA,0.99,1,0.99
208,18,"2010-05-12 00:00:00",New York,USA,1.98,1,0.99
209,18,"2010-05-12 00:00:00",New York,USA,1.98,1,0.99
211,20,"2010-05-12 00:00:00",Mountain View,USA,1.98,1,0.99
213,20,"2010-05-12 00:00:00",Mountain View,USA,1.98,1,0.99
215,22,"2010-05-13 00:00:00",Orlando,USA,3.96,1,0.99
217,22,"2010-05-13 00:00:00",Orlando,USA,3.96,1,0.99
219,22,"2010-05-13 00:00:00",Orlando,USA,3.96,1,0.99
221,22,"2010-05-13 00:00:00",Orlando,USA,3.96,1,0.99
225,26,"2010-05-14 00:00:00",Fort Worth,USA,5.94,1,0.99
229,26,"2010-05-14 00:00:00",Fort Worth,USA,5.94,1,0.99
233,26,"2010-05-14 00:00:00",Fort Worth,USA,5.94,1,0.99
237,26,"2010-05-14 00:00:00",Fort Worth,USA,5.94,1,0.99
241,26,"2010-05-14 00:00:00",Fort Worth,USA,5.94,1,0.99
245,26,"2010-05-14 00:00:00",Fort Worth,USA,5.94,1,0.99
251,32,"2010-05-17 00:00:00",Winnipeg,Canada,8.91,1,0.99
257,32,"2010-05-17 00:00:00",Winnipeg,Canada,8.91,1,0.99
263,32,"2010-05-17 00:00:00",Winnipeg,Canada,8.91,1,0.99
269,32,"2010-05-17 00:00:00",Winnipeg,Canada,8.91,1,0.99
275,32,"2010-05-17 00:00:00",Winnipeg,Canada,8.91,1,0.99
281,32,"2010-05-17 00:00:00",Winnipeg,Canada,8.91,1,0.99
287,32,"2010-05-17 00:00:00",Winnipeg,Canada,8.91,1,0.99
293,32,"2010-05-17 00:00:00",Winnipeg,Canada,8.91,1,0.99
299,32,"2010-05-17 00:00:00",Winnipeg,Canada,8.91,1,0.99
308,41,"2010-05-22 00:00:00",Lyon,France,13.86,1,0.99
317,41,"2010-05-22 00:00:00",Lyon,France,13.86,1,0.99
326,41,"2010-05-22 00:00:00",Lyon,France,13.86,1,0.99
335,41,"2010-05-22 00:00:00",Lyon,France,13.86,1,0.99
344,41,"2010-05-22 00:00:00",Lyon,France,13.86,1,0.99
353,41,"2010-05-22 00:00:00",Lyon,France,13.86,1,0.99
362,41,"2010-05-22 00:00:00",Lyon,France,13.86,1,0.99
371,41,"2010-05-22 00:00:00",Lyon,France,13.86,1,0.99
380,41,"2010-05-22 00:00:00",Lyon,France,13.86,1,0.99
389,41,"2010-05-22 00:00:00",Lyon,France,13.86,1,0.99
398,41,"2010-05-22 00:00:00",Lyon,France,13.86,1,0.99
407,41,"2010-05-22 00:00:00",Lyon,France,13.86,1,0.99
416,41,"2010-05-22 00:00:00",Lyon,France,13.86,1,0.99
425,41,"2010-05-22 00:00:00",Lyon,France,13.86,1,0.99
439,55,"2010-05-30 00:00:00",Sidney,Australia,0.99,1,0.99
440,56,"2010-06-12 00:00:00",Buenos Aires,Argentina,1.98,1,0.99
441,56,"2010-06-12 00:00:00",Buenos Aires,Argentina,1.98,1,0.99
443,58,"2010-06-12 00:00:00",Delhi,India,1.98,1,0.99
445,58,"2010-06-12 00:00:00",Delhi,India,1.98,1,0.99
447,1,"2010-06-13 00:00:00",São José dos Campos,Brazil,3.96,1,0.99
449,1,"2010-06-13 00:00:00",São José dos Campos,Brazil,3.96,1,0.99
451,1,"2010-06-13 00:00:00",São José dos Campos,Brazil,3.96,1,0.99
453,1,"2010-06-13 00:00:00",São José dos Campos,Brazil,3.96,1,0.99
457,5,"2010-06-14 00:00:00",Prague,Czech Republic,5.94,1,0.99
461,5,"2010-06-14 00:00:00",Prague,Czech Republic,5.94,1,0.99
465,5,"2010-06-14 00:00:00",Prague,Czech Republic,5.94,1,0.99
469,5,"2010-06-14 00:00:00",Prague,Czech Republic,5.94,1,0.99
473,5,"2010-06-14 00:00:00",Prague,Czech Republic,5.94,1,0.99
477,5,"2010-06-14 00:00:00",Prague,Czech Republic,5.94,1,0.99
483,11,"2010-06-17 00:00:00",São Paulo,Brazil,8.91,1,0.99
489,11,"2010-06-17 00:00:00",São Paulo,Brazil,8.91,1,0.99
495,11,"2010-06-17 00:00:00",São Paulo,Brazil,8.91,1,0.99
501,11,"2010-06-17 00:00:00",São Paulo,Brazil,8.91,1,0.99
507,11,"2010-06-17 00:00:00",São Paulo,Brazil,8.91,1,0.99
513,11,"2010-06-17 00:00:00",São Paulo,Brazil,8.91,1,0.99
519,11,"2010-06-17 00:00:00",São Paulo,Brazil,8.91,1,0.99
525,11,"2010-06-17 00:00:00",São Paulo,Brazil,8.91,1,0.99
531,11,"2010-06-17 00:00:00",São Paulo,Brazil,8.91,1,0.99
540,20,"2010-06-22 00:00:00",Mountain View,USA,13.86,1,0.99
549,20,"2010-06-22 00:00:00",Mountain View,USA,13.86,1,0.99
558,20,"2010-06-22 00:00:00",Mountain View,USA,13.86,1,0.99
567,20,"2010-06-22 00:00:00",Mountain View,USA,13.86,1,0.99
576,20,"2010-06-22 00:00:00",Mountain View,USA,13.86,1,0.99
585,20,"2010-06-22 00:00:00",Mountain View,USA,13.86,1,0.99
594,20,"2010-06-22 00:00:00",Mountain View,USA,13.86,1,0.99
603,20,"2010-06-22 00:00:00",Mountain View,USA,13.86,1,0.99
612,20,"2010-06-22 00:00:00",Mountain View,USA,13.86,1,0.99
621,20,"2010-06-22 00:00:00",Mountain View,USA,13.86,1,0.99
630,20,"2010-06-22 00:00:00",Mountain View,USA,13.86,1,0.99
639,20,"2010-06-22 00:00:00",Mountain View,USA,13.86,1,0.99
648,20,"2010-06-22 00:00:00",Mountain View,USA,13.86,1,0.99
657,20,"2010-06-22 00:00:00",Mountain View,USA,13.86,1,0.99
671,34,"2010-06-30 00:00:00",Lisbon,Portugal,0.99,1,0.99
672,35,"2010-07-13 00:00:00",Porto,Portugal,1.98,1,0.99
673,35,"2010-07-13 00:00:00",Porto,Portugal,1.98,1,0.99
675,37,"2010-07-13 00:00:00",Frankfurt,Germany,1.98,1,0.99
677,37,"2010-07-13 00:00:00",Frankfurt,Germany,1.98,1,0.99
679,39,"2010-07-14 00:00:00",Paris,France,3.96,1,0.99
681,39,"2010-07-14 00:00:00",Paris,France,3.96,1,0.99
683,39,"2010-07-14 00:00:00",Paris,France,3.96,1,0.99
685,39,"2010-07-14 00:00:00",Paris,France,3.96,1,0.99
689,43,"2010-07-15 00:00:00",Dijon,France,5.94,1,0.99
693,43,"2010-07-15 00:00:00",Dijon,France,5.94,1,0.99
697,43,"2010-07-15 00:00:00",Dijon,France,5.94,1,0.99
701,43,"2010-07-15 00:00:00",Dijon,France,5.94,1,0.99
705,43,"2010-07-15 00:00:00",Dijon,France,5.94,1,0.99
709,43,"2010-07-15 00:00:00",Dijon,France,5.94,1,0.99
715,49,"2010-07-18 00:00:00",Warsaw,Poland,8.91,1,0.99
721,49,"2010-07-18 00:00:00",Warsaw,Poland,8.91,1,0.99
727,49,"2010-07-18 00:00:00",Warsaw,Poland,8.91,1,0.99
733,49,"2010-07-18 00:00:00",Warsaw,Poland,8.91,1,0.99
739,49,"2010-07-18 00:00:00",Warsaw,Poland,8.91,1,0.99
745,49,"2010-07-18 00:00:00",Warsaw,Poland,8.91,1,0.99
751,49,"2010-07-18 00:00:00",Warsaw,Poland,8.91,1,0.99
757,49,"2010-07-18 00:00:00",Warsaw,Poland,8.91,1,0.99
763,49,"2010-07-18 00:00:00",Warsaw,Poland,8.91,1,0.99
772,58,"2010-07-23 00:00:00",Delhi,India,13.86,1,0.99
781,58,"2010-07-23 00:00:00",Delhi,India,13.86,1,0.99
790,58,"2010-07-23 00:00:00",Delhi,India,13.86,1,0.99
799,58,"2010-07-23 00:00:00",Delhi,India,13.86,1,0.99
808,58,"2010-07-23 00:00:00",Delhi,India,13.86,1,0.99
817,58,"2010-07-23 00:00:00",Delhi,India,13.86,1,0.99
826,58,"2010-07-23 00:00:00",Delhi,India,13.86,1,0.99
835,58,"2010-07-23 00:00:00",Delhi,India,13.86,1,0.99
844,58,"2010-07-23 00:00:00",Delhi,India,13.86,1,0.99
853,58,"2010-07-23 00:00:00",Delhi,India,13.86,1,0.99
862,58,"2010-07-23 00:00:00",Delhi,India,13.86,1,0.99
871,58,"2010-07-23 00:00:00",Delhi,India,13.86,1,0.99
880,58,"2010-07-23 00:00:00",Delhi,India,13.86,1,0.99
889,58,"2010-07-23 00:00:00",Delhi,India,13.86,1,0.99
903,13,"2010-07-31 00:00:00",Brasília,Brazil,0.99,1,0.99
904,14,"2010-08-13 00:00:00",Edmonton,Canada,1.98,1,0.99
905,14,"2010-08-13 00:00:00",Edmonton,Canada,1.98,1,0.99
907,16,"2010-08-13 00:00:00",Mountain View,USA,1.98,1,0.99
909,16,"2010-08-13 00:00:00",Mountain View,USA,1.98,1,0.99
911,18,"2010-08-14 00:00:00",New York,USA,3.96,1,0.99
913,18,"2010-08-14 00:00:00",New York,USA,3.96,1,0.99
915,18,"2010-08-14 00:00:00",New York,USA,3.96,1,0.99
917,18,"2010-08-14 00:00:00",New York,USA,3.96,1,0.99
921,22,"2010-08-15 00:00:00",Orlando,USA,5.94,1,0.99
925,22,"2010-08-15 00:00:00",Orlando,USA,5.94,1,0.99
929,22,"2010-08-15 00:00:00",Orlando,USA,5.94,1,0.99
933,22,"2010-08-15 00:00:00",Orlando,USA,5.94,1,0.99
937,22,"2010-08-15 00:00:00",Orlando,USA,5.94,1,0.99
941,22,"2010-08-15 00:00:00",Orlando,USA,5.94,1,0.99
947,28,"2010-08-18 00:00:00",Salt Lake City,USA,8.91,1,0.99
